home_team,away_team,simulations_observed,lambda_home_raw,lambda_away_raw,lambda_home_dedrifted_raw,lambda_away_dedrifted_raw,sd_home_dedrifted,sd_away_dedrifted,se_home_dedrifted,se_away_dedrifted,regularization_weight,lambda_home_dedrifted,lambda_away_dedrifted,lambda_home_fm,lambda_away_fm,lambda_total_raw,lambda_total_fm
Bologna,Napoli,70,1.2714285714285714,1.2142857142857142,1.2657754675835586,1.2128527896472303,1.1261062910769997,1.003576914526415,0.1345954456246674,0.11995038399095087,0.014084507042253521,1.268486720060042,1.2131852727924315,1.2684995638482672,1.213199703990857,2.4857142857142858,2.481699267839124
Bologna,Parma,70,1.8,0.9571428571428572,1.7972184891460241,0.9526584298866212,1.3560404879847128,1.067312284020391,0.16207783866551007,0.12756821769552074,0.014084507042253521,1.7924446286427542,0.9566556223242254,1.7924627776535806,0.9566670020264196,2.757142857142857,2.7491297796800005
Bologna,Pisa,70,2.2714285714285714,0.7571428571428571,2.2677016018265825,0.7570146401493182,1.1994480073430245,0.9528431575381662,0.14336145737855127,0.1138865402098135,0.014084507042253521,2.256301218609502,0.7637673789212508,2.256324064300013,0.7637764641606148,3.0285714285714285,3.020100528460628
Bologna,Roma,70,1.2571428571428571,1.3285714285714285,1.253524578753966,1.3398694079953795,1.007207847707213,1.2682870435322626,0.120384363512578,0.15158929592778958,0.014084507042253521,1.2564083789604434,1.338412924684973,1.2564211004520354,1.3384288455034372,2.5857142857142854,2.5948499459554726
Bologna,Sassuolo,70,2.1142857142857143,0.7428571428571429,2.1237305900531993,0.7385573586065532,1.235819408833247,0.8561590679172845,0.14770867134082144,0.10233058121158066,0.014084507042253521,2.1143579675653217,0.7455700590903558,2.1143793760401115,0.7455789278672065,2.857142857142857,2.8599583039073178
Bologna,Torino,70,1.7,0.9428571428571428,1.6915122509343297,0.9525017834341531,1.2195358794542435,1.1660041112982826,0.1457624173233492,0.1393641472425232,0.014084507042253521,1.6882272106875627,0.9565011821598204,1.6882443044674398,0.956512560024903,2.642857142857143,2.6447568644923427
Bologna,Udinese,70,1.542857142857143,0.7428571428571429,1.5575821764624111,0.7438402084456608,1.2449917719022832,0.8931300848451029,0.14880497841635285,0.10674946292641213,0.014084507042253521,1.5561834752927135,0.7507785025937013,1.5561992320922764,0.7507874333265313,2.2857142857142856,2.306986665418808
Cagliari,Atalanta,70,0.9714285714285714,1.0285714285714285,0.9756617201525101,1.0293971008702922,0.899139885390027,0.9711503029614501,0.10746777148118081,0.1160746626063289,0.014084507042253521,0.9824590817477405,1.0323134669560137,0.9824690294249107,1.0323257466306959,2.0,2.0147947760556066
Cagliari,Bologna,70,0.8571428571428571,1.3,0.860294243076592,1.305306984649286,0.9184275660263703,1.0833114990657273,0.10977309025160706,0.12948048965042866,0.014084507042253521,0.8687164987151453,1.304337296033895,0.8687252947163653,1.304352811512656,2.157142857142857,2.1730781062290214
Cagliari,Como,70,1.7857142857142858,1.042857142857143,1.7790959255789263,1.0375650227463704,1.3574992735680753,1.0284555895064758,0.16225219689192202,0.1229239544008009,0.014084507042253521,1.774577312449841,1.0403663476789078,1.7745952805490175,1.0403787231449932,2.8285714285714287,2.8149740036940107
Cagliari,Cremonese,70,1.6285714285714286,0.6285714285714286,1.621100706981212,0.6281795705639281,0.9690101748468544,0.7053132345280806,0.11581886837130834,0.08430105564501408,0.014084507042253521,1.6188073786211086,0.6367468877807254,1.6188237695054746,0.6367544620736966,2.257142857142857,2.2555782315791713
Cagliari,Fiorentina,70,1.0714285714285714,1.3,1.0708115291815894,1.2922922373857226,0.9466298682759081,0.9080942518240079,0.11314391010138139,0.10853802297521656,0.014084507042253521,1.0762687526214807,1.2915058550698184,1.0762796501482055,1.2915212179147857,2.3714285714285714,2.367800868062991
Cagliari,Genoa,70,1.4714285714285715,1.0857142857142856,1.470324861528982,1.0853409857637573,1.1451636037163084,1.066905381467475,0.1368732301530206,0.12751958353827508,0.014084507042253521,1.4701551366259522,1.0874694098087259,1.4701700223641585,1.0874823455796974,2.557142857142857,2.557652367943856
Cagliari,Hellas Verona,70,1.8571428571428572,0.5571428571428572,1.8601715097739502,0.554231281554429,1.456099706805666,0.7284447798427378,0.17403720276175544,0.0870658041188334,0.014084507042253521,1.8545109870083156,0.5638401239685431,1.854529764458644,0.5638468310139482,2.4142857142857146,2.4183765954725924
